year,opening_cash,opening_financial_debt,opening_revolver,opening_lease_liability,entry_enterprise_value,transaction_fees,purchase_price,total_uses,debt_sources,cash_sources,opening_cash_use,total_sources,sponsor_equity,revenue,ebitda,da,ebit,negative_ebitda_flag,operating_cash_generation,cash_before_financing,cash_taxes,capex,working_capital,delta_working_capital,cash_interest,lease_interest_cash_payment,lease_interest,lease_principal_cash_payment,lease_additions,scheduled_debt_amortisation,actual_mandatory_amortisation,unpaid_amortisation,payment_default_flag,cash_after_mandatory_amortisation,revolver_draw_for_amortisation,revolver_draw_for_liquidity,revolver_draw,revolver_repayment,cash_sweep,funding_deficit,insolvency_flag,cash_after_financing,debt_balance,revolver_balance,lease_liability,cash,ending_cash,exit_enterprise_value,exit_equity,scenario_id,scenario_type,analytic_leverage,analytic_icr,simulated_leverage,simulated_icr,leverage_difference,icr_difference
5,26.080674692525115,165.679538302285,0.0,221.7706423823184,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,1279.6963301421442,266.6935421835463,38.39088990426433,228.30265227928197,False,139.5320781512125,137.1527664769535,51.81833696550724,51.18785320568577,25.593926602842885,3.125969443887815,9.9407722981371,11.088532119115921,11.088532119115921,28.459986366784122,19.771727531264432,30.0,30.0,0.0,False,107.1527664769535,0.0,0.0,0.0,0.0,67.9603102447733,0.0,False,39.192456232180206,67.71922805751171,0.0,213.08238354679872,39.192456232180206,39.192456232180206,2133.5483374683704,1859.9359570342144,0098,base,1.1479395126822138,15.70285998097603,0.9059430288186271,12.681995414206071,0.24199648386358674,3.0208645667699585
1,45.0,520.0,0.0,390.0,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1200.0,251.48824995270516,36.0,215.48824995270516,False,111.59118746452887,115.55968983108559,41.19706248817629,48.0,24.0,0.0,31.2,19.5,19.5,41.03149763344327,14.846886196244363,30.0,30.0,0.0,False,85.55968983108559,0.0,0.0,0.0,0.0,60.55968983108559,0.0,False,25.0,429.4403101689144,0.0,363.8153885628011,25.0,25.0,0.0,0.0,0099,base,2.8694868981425588,6.297402727405685,3.0548373487675606,4.960320511887676,-0.18535045062500188,1.3370822155180093
2,25.0,429.4403101689144,0.0,363.8153885628011,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1296.0828004111295,271.62466272433016,38.88248401233388,232.74217871199627,False,126.7062589929571,113.4296173139191,47.19624766843034,51.84331201644518,25.92165600822259,1.921656008222591,25.766418610134863,18.190769428140054,18.190769428140054,38.276641679038,16.03566153217811,30.0,30.0,0.0,False,83.4296173139191,0.0,0.0,0.0,0.0,58.429617313919096,0.0,False,25.0,341.0106928549953,0.0,341.5744084159412,25.0,25.0,0.0,0.0,0099,base,2.3252385855059474,7.791124559318603,2.4209329693243458,6.1793002429504345,-0.09569438381839834,1.6118243163681685
3,25.0,341.0106928549953,0.0,341.5744084159412,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1399.8588546012963,293.3733779370653,41.99576563803889,251.3776122990264,False,144.30457810038098,133.36788699637205,53.4595625767324,55.99435418405186,27.99717709202593,2.0755210838033378,20.460641571299718,17.07872042079706,17.07872042079706,35.93669110400892,17.319620920892024,30.0,30.0,0.0,False,103.36788699637205,0.0,0.0,0.0,0.0,71.02956286204598,0.0,False,32.33832413432607,239.98112999294932,0.0,322.9573382328243,32.33832413432607,32.33832413432607,0.0,0.0,0099,base,1.8214766393248436,10.01652441417286,1.8086172229481314,7.815086947903634,0.012859416376712174,2.201437466269226
4,32.33832413432607,239.98112999294932,0.0,322.9573382328243,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1511.9441537099701,316.8634910356202,45.3583246112991,271.5051664243211,False,163.35767626555403,161.71799204243584,60.239607928275724,60.47776614839881,30.238883074199403,2.2417059821734746,14.398867799576959,16.147866911641216,16.147866911641216,33.97800835744428,18.706385654340767,30.0,30.0,0.0,False,131.71799204243584,0.0,0.0,0.0,0.0,86.12836673354896,0.0,False,45.58962530888688,123.85276325940036,0.0,307.6857155297208,45.58962530888688,45.58962530888688,0.0,0.0,0099,base,1.3521257363479426,13.703979088970923,1.2180287865251347,10.373072409577487,0.13409694982280795,3.3309066793934363
5,45.58962530888688,123.85276325940036,0.0,307.6857155297208,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1633.0040106713777,342.2344340079112,48.99012032014133,293.2443136877699,False,184.07040934084796,197.28873796101163,67.60721552892996,65.32016042685511,32.660080213427555,2.421197139228152,7.431165795564022,15.384285776486042,15.384285776486042,32.371296688723184,20.204187253707133,30.0,30.0,0.0,False,167.28873796101163,0.0,0.0,0.0,0.0,93.85276325940036,0.0,False,73.43597470161127,0.0,0.0,295.51860609470475,73.43597470161127,73.43597470161127,2737.8754720632896,2474.724708589247,0099,base,0.9121392734752829,21.038766753879468,0.6489195981604813,15.00011660637756,0.2632196753148016,6.038650147501908
1,60.0,650.0,0.0,500.0,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1680.0,388.9276027461521,50.4,338.5276027461521,False,189.0957020596141,200.3245095596786,68.63190068653803,67.2,33.6,0.0,39.0,25.0,25.0,48.771192499935495,18.238350411825046,30.0,30.0,0.0,False,170.3245095596786,0.0,0.0,0.0,0.0,122.71140036923047,0.0,False,47.61310919044813,497.2885996307695,0.0,469.46715791188956,47.61310919044813,47.61310919044813,0.0,0.0,0100,base,2.4612479895580663,7.420564449016134,2.363274403416728,6.076993792908627,0.09797358614133822,1.3435706561075076
2,47.61310919044813,497.2885996307695,0.0,469.46715791188956,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1720.2201790028212,398.23875619947853,51.60660537008463,346.6321508293939,False,201.98450234688028,203.80466527549166,73.33036923898831,68.80880716011285,34.404403580056425,0.8044035800564231,29.83731597784617,23.47335789559448,23.47335789559448,45.79294626183676,18.674987148896346,30.0,30.0,0.0,False,173.80466527549166,0.0,0.0,0.0,0.0,124.84321530455259,0.0,False,48.96144997093907,342.4453843262169,0.0,442.34919879894915,48.96144997093907,48.96144997093907,0.0,0.0,0100,base,2.0042647524405166,9.21561008403061,1.8477185399445324,7.4701504832765,0.15654621249598422,1.7454596007541099
3,48.96144997093907,342.4453843262169,0.0,442.34919879894915,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1761.4032525288678,407.772824092457,52.842097575866035,354.93072651659094,False,215.76221364199318,221.57586775930065,78.06663587926761,70.45613010115471,35.22806505057736,0.823661470520932,20.546723059573015,22.11745993994746,22.11745993994746,43.147795853631564,19.12207722389872,30.0,30.0,0.0,False,191.57586775930065,0.0,0.0,0.0,0.0,135.7291979924757,0.0,False,55.84666976682496,176.71618633374123,0.0,418.3234801692163,55.84666976682496,55.84666976682496,0.0,0.0,0100,base,1.549692344060377,12.17119341961267,1.3222877172753371,9.557731929310357,0.2274046267850398,2.6134614903023135
4,55.84666976682496,176.71618633374123,0.0,418.3234801692163,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1803.5722728341432,417.535143126674,54.10716818502429,363.42797494164967,False,230.05251918042634,245.09491899009976,82.97720743829109,72.14289091336573,36.071445456682866,0.8433804061055099,10.602971180024474,20.916174008460814,20.916174008460814,40.80426995715159,19.579870895833828,30.0,30.0,0.0,False,215.09491899009976,0.0,0.0,0.0,0.0,146.71618633374123,0.0,False,68.37873265635852,0.0,0.0,397.09908110789854,68.37873265635852,68.37873265635852,0.0,0.0,0100,base,1.095315722673413,17.98491340345225,0.7872878579511836,13.247032577495462,0.3080278647222293,4.737880825956788
5,68.37873265635852,0.0,0.0,397.09908110789854,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1846.750844059092,427.5311777674617,55.40252532177276,372.12865244568894,False,244.87419392763064,274.5189351314675,88.06842459757351,73.87003376236369,36.935016881181845,0.8635714244989785,0.0,19.854954055394927,19.854954055394927,38.733991452521636,20.048624415049638,0.0,0.0,0.0,False,274.5189351314675,0.0,0.0,0.0,0.0,0.0,0.0,False,274.5189351314675,0.0,0.0,378.4137140704265,274.5189351314675,274.5189351314675,3420.2494221396937,3265.0509018686394,0100,base,0.7008719784108768,30.708420859778148,0.24301099976261467,21.53272057818206,0.45786097864826214,9.175700281596086
1,27.0,624.0,0.0,429.00000000000006,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,1200.0,173.2220079849253,36.0,137.2220079849253,False,46.74900598869398,30.693014915036144,19.583001996231328,48.0,24.0,0.0,37.44,21.450000000000003,21.450000000000003,43.055991073657836,8.705437982954665,30.0,30.0,0.0,False,0.6930149150361444,0.0,24.306985084963856,24.306985084963856,0.0,0.0,0.0,False,25.0,594.0,24.306985084963856,394.6494469092969,25.0,25.0,0.0,0.0,0101,distressed,4.075357943369935,4.393336741771469,5.703411728608052,2.941450296908224,-1.6280537852381167,1.451886444863245
2,25.0,594.0,24.306985084963856,394.6494469092969,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,1100.318157747989,158.8327672561504,33.00954473243967,125.82322252371071,False,42.734703572421346,28.126258203305532,17.24808276828701,44.012726309919564,22.006363154959782,-1.9936368450402178,37.098419105097825,19.732472345464846,19.732472345464846,39.60844536911582,7.9822929031617065,30.0,30.0,0.0,False,0.0,1.8737417966944676,25.0,26.873741796694468,0.0,0.0,0.0,False,25.0,564.0,51.18072688165832,363.02329444334276,25.0,25.0,0.0,0.0,0101,distressed,4.153619971378539,4.290143838887603,6.001305887895061,2.7948315291573316,-1.8476859165165216,1.4953123097302718
3,25.0,564.0,51.18072688165832,363.02329444334276,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,1008.9167068916072,145.63881488108544,30.267501206748214,115.37131367433722,False,36.9708409526645,25.53651059116701,15.077326334817645,40.35666827566429,20.178334137832145,-1.828029017127637,36.9108436128995,18.151164722167138,18.151164722167138,36.434330361497494,7.3192181848431135,30.0,30.0,0.0,False,0.0,4.4634894088329915,25.0,29.46348940883299,0.0,0.0,0.0,False,25.0,534.0,80.64421629049131,333.9081822666884,25.0,25.0,0.0,0.0,0101,distressed,4.248553326920618,4.173360151207254,6.341389136620366,2.6449964192158664,-2.092835809699748,1.5283637319913872
4,25.0,534.0,80.64421629049131,333.9081822666884,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,925.1078102067843,133.54086040546363,27.753234306203527,105.78762609926011,False,31.585272838000776,23.073040401879915,13.053391002124052,37.004312408271375,18.502156204135687,-1.676177933696458,36.878652977429475,16.69540911333442,16.69540911333442,33.51223243612086,6.71122389108513,30.0,30.0,0.0,False,0.0,6.926959598120085,12.4288241113886,19.355783709508685,0.0,0.0,12.5711758886114,True,12.4288241113886,504.0,100.0,307.10717372165266,12.4288241113886,12.4288241113886,0.0,0.0,0101,distressed,4.362742803801827,4.042891487611242,6.729613294999377,2.492640191800687,-2.3668704911975507,1.550251295810555
5,12.4288241113886,504.0,100.0,307.10717372165266,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,848.2607678708378,122.4478612545176,25.447823036125133,97.00003821839248,False,27.107842817242926,8.714280610646068,11.35116988307746,33.93043071483351,16.965215357416756,-1.536940846718931,36.24,15.355358686082633,15.355358686082633,30.82238631798546,6.1537345900609015,30.0,8.714280610646068,21.285719389353932,True,0.0,0.0,0.0,0.0,0.0,0.0,25.0,True,0.0,495.2857193893539,100.0,282.4385219937281,0.0,0.0,979.5828900361408,87.16490530251671,0101,distressed,4.499185680763638,3.8989632300562462,7.16814677194453,2.3732340344703675,-2.6689610911808916,1.5257291955858787
1,51.0,682.5,0.0,520.0,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1680.0,344.5659621199924,50.4,294.1659621199924,False,153.6119715899943,152.90813520430464,56.8039905299981,67.2,33.6,0.0,40.949999999999996,26.0,26.0,51.703836385689655,18.7278350520644,30.0,30.0,0.0,False,122.90813520430464,0.0,0.0,0.0,0.0,85.44008897419583,0.0,False,37.46804623010881,567.0599110258041,0.0,487.0239986663747,37.46804623010881,37.46804623010881,0.0,0.0,0102,downside,2.607917120282364,6.973936671717537,2.9504245201911194,5.146616312471881,-0.34250739990875534,1.8273203592456557
2,37.46804623010881,567.0599110258041,0.0,487.0239986663747,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1745.4423944296234,357.98811783432524,52.3632718328887,305.62484600143654,False,166.6742667220384,155.71729536954996,61.81251285164238,69.81769577718494,34.90884788859247,1.3088478885924673,34.023594661548245,24.35119993331874,24.35119993331874,48.425017582597256,19.45735550937995,30.0,30.0,0.0,False,125.71729536954996,0.0,0.0,0.0,0.0,87.00975623971206,0.0,False,38.7075391298379,450.0501547860921,0.0,458.0563365931574,38.7075391298379,38.7075391298379,0.0,0.0,0102,downside,2.1740346999663664,8.411007558656662,2.428569298637348,6.1325803425748395,-0.2545345986709817,2.2784272160818224
3,38.7075391298379,450.0501547860921,0.0,458.0563365931574,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1813.434019209653,371.9331176012493,54.403020576289585,317.53009702495973,False,181.2240304934051,174.38681984893338,66.90606772703408,72.53736076838612,36.26868038419306,1.3598324956005925,27.003009287165526,22.902816829657873,22.902816829657873,45.544749774309615,20.215293565214623,30.0,30.0,0.0,False,144.38681984893338,0.0,0.0,0.0,0.0,97.44167884797065,0.0,False,46.945141000962735,322.60847593812144,0.0,432.72688038406244,46.945141000962735,46.945141000962735,0.0,0.0,0102,downside,1.752946352352651,10.541797976862638,1.9046172061523399,7.452699344773888,-0.15167085379968892,3.08909863208875
4,46.945141000962735,322.60847593812144,0.0,432.72688038406244,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1884.0741765651383,386.42132818666624,56.52222529695415,329.8991028897121,False,196.4261428229052,200.34505339489206,72.22656257855542,75.36296706260553,37.68148353130277,1.412803147109706,19.356508556287285,21.636344019203122,21.636344019203122,43.026230428975886,21.002756193194028,30.0,30.0,0.0,False,170.34505339489206,0.0,0.0,0.0,0.0,111.94629484381876,0.0,False,58.3987585510733,180.6621810943027,0.0,410.7034061482806,58.3987585510733,58.3987585510733,0.0,0.0,0102,downside,1.3419445425179823,14.050334098314785,1.379237608836262,9.426553750438615,-0.037293066318279555,4.6237803478761705
5,58.3987585510733,180.6621810943027,0.0,410.7034061482806,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1957.4660369207595,401.4739097195298,58.723981107622784,342.749928611907,False,212.48877300280606,230.05110517977135,77.8437568597087,78.29864147683038,39.14932073841519,1.4678372071124244,10.839730865658161,20.53517030741403,20.53517030741403,40.83642637410797,21.820893487779873,30.0,30.0,0.0,False,200.05110517977135,0.0,0.0,0.0,0.0,128.5450696845488,0.0,False,71.50603549522256,22.117111409753903,0.0,391.68787326195246,71.50603549522256,71.50603549522256,3211.7912777562383,2821.3154594134107,0102,downside,0.9386603079527277,20.955882164951678,0.8526057133217307,12.796021491984765,0.08605459463099696,8.159860672966913
1,38.25,546.0,0.0,405.6,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1200.0,241.40517502258135,36.0,205.40517502258135,False,102.273881266936,93.28168336141837,38.09129375564534,48.0,24.0,0.0,32.76,20.28,20.28,47.24219790551763,11.95087154953693,30.0,30.0,0.0,False,63.281683361418374,0.0,0.0,0.0,0.0,38.281683361418374,0.0,False,25.0,477.71831663858165,0.0,370.30867364401934,25.0,25.0,0.0,0.0,0103,downside,3.4137920806760493,5.2796502558358105,3.4093179245457934,4.5513796195810965,0.004474156130255924,0.728270636254714
2,25.0,477.71831663858165,0.0,370.30867364401934,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1144.2924055717706,230.1984237033866,34.32877216715312,195.86965153623348,False,101.18956697463508,83.05792090357863,37.1727797139294,45.77169622287082,22.88584811143541,-1.1141518885645887,28.663098998314897,18.515433682200968,18.515433682200968,43.13164607105646,11.396076295082374,30.0,30.0,0.0,False,53.05792090357863,0.0,0.0,0.0,0.0,28.057920903578633,0.0,False,25.0,419.660395735003,0.0,338.5731038680452,25.0,25.0,0.0,0.0,0103,downside,3.202040811225463,5.616707700519538,3.1852238073872665,4.879304434121488,0.01681700383819651,0.7374032663980499
3,25.0,419.660395735003,0.0,338.5731038680452,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1091.1709245410245,219.51192334864828,32.73512773623074,186.77679561241754,False,98.65210788139103,84.21685744150058,36.16712916872878,43.64683698164098,21.82341849082049,-1.062429620614921,25.17962374410018,16.92865519340226,16.92865519340226,39.43525043989045,10.867036298149367,30.0,30.0,0.0,False,54.21685744150058,0.0,0.0,0.0,0.0,29.21685744150058,0.0,False,25.0,360.44353829350246,0.0,310.0048897263041,25.0,25.0,0.0,0.0,0103,downside,2.9844031164188163,6.017048252580969,2.940379812510905,5.213034797134555,0.044023303907911426,0.8040134554464142
4,25.0,360.44353829350246,0.0,310.0048897263041,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1040.5155017775182,209.32152235025904,31.215465053325545,178.1060572969335,False,96.34235382225104,85.23458175092898,35.24480012825204,41.62062007110073,20.810310035550366,-1.0131084552701246,21.626612297610148,15.500244486315205,15.500244486315205,36.10777207132206,10.362555922537572,30.0,30.0,0.0,False,55.23458175092898,0.0,0.0,0.0,0.0,30.23458175092898,0.0,False,25.0,300.20895654257345,0.0,284.2596735775196,25.0,25.0,0.0,0.0,0103,downside,2.7588890201093332,6.503859456154449,2.672771647360421,5.638008182822738,0.0861173727489124,0.8658512733317103
5,25.0,300.20895654257345,0.0,284.2596735775196,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,992.2116554697618,199.60419029010254,29.766349664092854,169.8378406260097,False,94.25320003739199,86.14409807558968,34.403079888644825,39.688466218790474,19.844233109395237,-0.9660769261551287,18.012537392554407,14.21298367887598,14.21298367887598,33.10910196180232,9.88149503706043,30.0,30.0,0.0,False,56.14409807558968,0.0,0.0,0.0,0.0,31.14409807558968,0.0,False,25.0,239.06485846698376,0.0,261.0320666527777,25.0,25.0,1596.8335223208203,1097.7840943662466,0103,downside,2.5233800624978415,7.112444020995253,2.3801951473526723,6.193978674469352,0.14318491514516918,0.9184653465259007
1,30.0,390.0,0.0,300.0,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,760.0,151.81631330801835,22.8,129.01631330801834,False,60.362234981013756,55.00990775332615,22.654078327004584,30.400000000000002,15.200000000000001,0.0,23.4,15.0,15.0,35.35232722768761,6.31527027885939,30.0,30.0,0.0,False,25.009907753326146,0.0,0.0,0.0,0.0,0.009907753326146462,0.0,False,25.0,359.99009224667384,0.0,270.96294305117175,25.0,25.0,0.0,0.0,0104,base,4.301958362516938,4.168970627527305,3.9913565419576127,3.953549825729645,0.3106018205593255,0.21542080179765977
2,25.0,359.99009224667384,0.0,270.96294305117175,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,735.8670316664557,146.99555241120538,22.07601094999367,124.91954146121171,False,60.45298063039584,53.522411865988154,22.442997193463174,29.434681266658227,14.717340633329114,-0.4826593666708874,21.59940553480043,13.548147152558588,13.548147152558588,31.93056876440769,6.114735781941643,30.0,30.0,0.0,False,23.522411865988154,0.0,1.477588134011846,1.477588134011846,0.0,0.0,0.0,False,25.0,329.99009224667384,1.477588134011846,245.1471100687057,25.0,25.0,0.0,0.0,0104,base,4.079753928513139,4.369637253418917,3.7525951050974937,4.182241469804326,0.32715882341564484,0.18739578361459053
3,25.0,329.99009224667384,1.477588134011846,245.1471100687057,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,712.5003793336848,142.32786950132186,21.375011380010545,120.95285812131131,False,59.94791059959475,56.059507752691964,22.201860448758723,28.500015173347393,14.250007586673696,-0.4673330466554173,19.88806082284114,12.257355503435285,12.257355503435285,28.888402846902785,5.920569038529027,30.0,30.0,0.0,False,26.059507752691964,0.0,0.0,0.0,1.0595077526919638,0.0,0.0,False,25.0,299.99009224667384,0.4180803813198821,222.17927626033196,25.0,25.0,0.0,0.0,0104,base,3.864817759844746,4.5859211632306955,3.496064759711059,4.427625638961772,0.36875300013368717,0.15829552426892324
